CD_A,PER,ENT,CON,V_SEL,N_HOG,N_REN,S3P1,S3P1_2,S3P2,S3P2_ES,S3P3,S3P4_1,S3P4_2,S3P4_3,S3P4_4,S3P4_5,S3P4_6,S3P4_7,S3P5,S3P5_ES,S3P6,S3P7,S3P7_1_1,S3P7_1_2,S3P7_1_3,S3P7_1_4,S3P7_1_5,S3P7_2_1,S3P7_2_2,S3P7_2_3,S3P7_2_4,S3P7_2_5,S3P8,S3P9,S3P10,S3P11_ES,S3P12_C,S3P12_ES,S3P13_ES,S3P14_C,S3P14_ES,S3P15,S4P1_1,S4P1_2,S4P1_3,S4P1_4,S4P1_5,S4P1_6,S4P1_7,S4P1_8,S4P1_1_1A,S4P1_1_2A,S4P1_1_3A,S4P1_1_4A,S4P1_1_5A,S4P1_1_6A,S4P1_1_7A,S4P1_1_8A,S4P1_1_ESA,S4P1_1_1B,S4P1_1_2B,S4P1_1_3B,S4P1_1_4B,S4P1_1_5B,S4P1_1_6B,S4P1_1_7B,S4P1_1_8B,S4P1_1_ESB,S4P1_1_1C,S4P1_1_2C,S4P1_1_3C,S4P1_1_4C,S4P1_1_5C,S4P1_1_6C,S4P1_1_7C,S4P1_1_8C,S4P1_1_ESC,S4P1_2_1,S4P1_2_2,S4P1_2_3,S4P1_2_4,S4P1_2_5,S4P1_2_6,S4P1_2_7,S4P2_1,S4P2_2,S4P2_3,S4P2_4,S4P2_5,S4P2_6,S4P2_7,S4P2_8,S4P3_1,S4P3_2,S4P3_3,S4P3_4,S4P3_5,S4P3_6,S4P3_7,S4P3_8,S4P3_9,S4P4,S4P4_1,S4P4_2,S4P4_3,S4P4_4,S4P5,S4P5_1,S4P5_2,S4P5_3,S4P5_4,S4P6,S4P6_1,S4P6_2,S4P6_3,S4P6_4,S4P6_5,S4P7,S4P7_1,S4P7_2,S4P7_3,S4P7_4,S4P7_5,S4P8,S4P8_1_1,S4P8_1_2,S4P8_1_ES,S4P9,S4P10,S4P10_1,S4P11_1,S4P11_2,S4P11_3,S4P11_4,S4P11_5,S4P11_6,S4P11_7,S4P11_8,S4P11_9,S4P11_10,S4P11_11,S4P11_12,S4P11_13,S4P11_14,S4P11_15,S4P11_16,S4P11_17,S4P11_ES,S4P12_1,S4P12_2,S4P12_3,S4P12_4,S4P12_5,S4P12_6,S4P12_7,S4P12_8,S4P12_9,S4P12_10,S4P12_1_1,S4P12_1_2,S4P12_1_3,S4P12_1_4,S4P12_1_5,S4P12_1_6,S4P12_1_7,S4P12_1_8,S4P12_1_9,S4P12_1_10,S4P12_1_ES,S4P12_2_1,S4P12_2_2,S4P12_2_3,S4P12_2_4,S4P12_2_5,S4P12_2_6,S4P12_2_7,S4P12_2_8,S4P12_2_ES,S4P13_1,S4P13_2,S4P13_3,S4P14_1,S4P14_2,S4P14_3,S4P14_4,S4P14_5,S4P14_6,S4P14_7,S4P14_8,S4P14_9,S4P14_10,S4P14_11,S4P14_12,S4P14_13,S4P14_14,S4P14_15,S4P14_16,S4P14_17,S4P15_1,S4P15_2,S4P15_3,S4P15_4,S4P15_5,S4P15_6,S4P15_7,S4P15_8,S4P15_9,S4P15_10,S4P15_11,S4P15_12,S4P15_13,S4P15_14,S4P15_15,S4P16_1,S4P16_2,S4P16_3,S4P16_4,S4P16_5,S4P16_6,S4P16_7,S4P17_1,S4P17_2,S4P17_3,S4P17_4,S4P17_5,S4P17_6,S4P17_7,S4P17_8,S4P17_9,S4P17_10,S4P17_11,S4P17_12,S4P17_13,S4P17_14,FAC
ww,1117,	01,40018,3,1,	01,3,3,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,"SURTIR MERCANCIA, REALIZAR INVENTARIO Y ACOMODAR",42,ENCARADO DE TIENDA DE ROPA,ROPA Y CALZADO ZONA OUTLET,46,VENTA Y COMPRA DE ROPA Y CALZADO PARA CABALLERO EN UN LOCAL,2,2,1,2,2,2,4,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,2,2,2,3,3,4,2,2,5,3,2,4,6,1,,,,5,1,,4,,,,,,,6,36,12,18,6,,,,,,,,1,2,,,1,1,12,1,1,1,2,1,1,1,1,1,1,1,2,1,2,1,1,2,,2,2,2,2,1,2,2,1,2,2,2,2,1,2,2,2,2,2,2,2,,,,,,,,,,,1,3,3,3,3,3,5,7,7,10,10,10,7,3,10,2,5,5,8,8,4,3,4,2,2,4,2,4,4,4,4,4,3,3,2,1,1,1,2,2,1,1,3,1,2,3,2,2,3,3,2,2,2,2,1,2,5072
43,1117,13,40286,3,1,	01,2,1,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,SEGURIDAD Y VIGILANCIA,15,JEFE DE SEGURIDAD,SEGURIDAD PRIVADA EJECUTIVOS FALCONS.,56,PROTECCION DE BIENES EMPRESARIALES Y ESCOLTA DE VALORES,2,4,4,4,3,3,3,3,3,2,2,2,2,1,2,2,2,,,,,,,,,,,,,,,,,,,,1,2,1,1,1,2,1,1,3,4,4,4,3,3,4,2,3,6,1,5,4,,,,3,3,,,,4,4,,,,3,4,,4,,,,,,,,,2,,,,1,1,5,2,2,2,1,2,2,2,2,2,1,1,2,2,1,1,2,2,,2,1,2,2,2,2,2,1,2,2,,,,,,,,,,,,1,2,2,2,2,2,2,2,,3,3,3,5,6,4,8,9,7,5,4,8,4,7,9,10,10,7,9,6,3,3,4,2,3,3,3,3,3,3,3,3,3,3,3,1,2,2,2,2,2,2,2,2,1,1,3,3,3,3,2,2,2,3,1,2,3218
43,1117,13,40286,5,1,	03,7,4,5511,MECATRONICA,3,1,2,2,2,2,1,1,1,,24,2,,,,,,2,1,1,1,1,1,,1,COMERCIANTE FRUTAS Y LEGUNBRES,42,COMERCIANTE,NINGUNO,46,NINGUNO,2,2,3,2,3,4,3,3,3,,,,,,,,,,,,,,,,,,,2,2,2,2,2,1,2,2,,2,1,2,2,2,1,1,1,3,2,3,3,3,2,2,3,5,6,1,2,4,,,,7,2,2,3,,,,,,,2,1,1,,,,,,,,,,1,1,2,,1,1,8,2,2,2,1,2,1,1,1,1,1,2,2,1,2,2,2,2,,1,1,1,2,1,2,1,2,2,1,2,2,1,2,2,2,2,2,2,2,,,,,,,,,,,1,2,1,7,9,9,8,7,8,8,8,7,6,7,10,8,6,5,9,9,3,3,4,2,2,2,3,2,2,3,4,2,2,2,2,2,2,2,3,3,2,2,1,1,2,2,2,1,1,1,2,2,2,2,2,2,6436
43,1117,13,40304,3,1,	01,5,4,5122,MAESTRA DE EDUCACION PRIMARIA,3,1,1,2,1,1,1,2,1,,23,2,,,,,,2,2,1,2,2,6,5,,,,,,,,,3,3,3,3,4,3,3,3,,,,,,,,,,,,,,,,,,,2,2,2,1,1,2,2,2,,2,2,1,1,2,2,2,3,3,3,3,3,3,3,3,6,5,3,2,4,1,,,,5,4,1,,,,,,,,,,,,,,,,,,,,1,1,,,1,1,5,1,2,1,2,1,2,2,2,2,1,2,2,1,1,1,2,2,,1,2,2,2,2,2,1,1,2,1,,,,,,,,,,,,2,2,2,1,1,2,2,2,,2,1,2,6,8,7,8,8,9,9,9,8,8,8,10,8,6,7,9,9,3,2,3,2,1,1,2,2,2,2,3,2,2,2,2,2,1,1,1,1,1,1,2,3,2,2,2,2,2,3,3,3,2,2,2,3,1397
43,1117,13,40304,1,1,	01,9,2,7314,INGENIERIA ECONOMICA Y FINANCIERA,4,1,2,2,2,2,2,1,2,,28,2,,,,,,1,1,1,2,1,1,,1,APOYAR A LOS DOCENTES EN UN AULA DE ALUMNOS,27,ENCARGADA DE AULA DE MEDIOS,SECUNDARIA GENERAL NUMERO NUEVE,61,A IMPARTIR CLOASES,2,1,1,2,2,3,4,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,2,2,3,2,3,3,2,1,6,5,3,1,2,4,,,,14,,,7,7,,,,,,,,,,,,,,,,,,1,1,2,,1,1,35,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,,2,2,2,2,2,2,2,2,1,1,,,,,,,,,,,,1,2,2,2,2,2,2,2,,1,4,1,3,7,4,6,6,6,7,7,8,7,5,8,7,4,4,9,9,2,3,4,3,2,1,2,3,3,3,4,2,2,2,2,1,1,1,3,3,2,2,2,1,1,2,1,2,2,4,2,2,1,2,2,2,2794
43,1117,13,40304,2,1,	01,7,4,5517,INGENIERIA EN SISTEMAS COMPUTACINALES,3,1,1,2,2,2,2,2,1,,23,2,,,,,,1,1,1,2,1,1,,4,DESARROLLAR EL SOFTWER DE CUALQUIER TECNOLOGIA,22,PROGRAMADOR,SIN NOMBRE,54,DESARROLLO DE SOFTWERE,2,2,3,2,2,3,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,2,2,2,2,1,2,4,2,2,3,4,3,3,6,4,3,1,5,2,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,1,1,40,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,2,2,,2,1,2,2,2,2,1,1,1,1,,,,,,,,,,,,2,1,2,2,2,2,2,2,,1,1,1,2,9,5,9,10,9,9,8,10,6,3,10,10,1,1,8,5,2,4,4,2,1,1,2,2,4,4,4,2,1,2,2,2,1,1,3,3,1,2,1,1,2,2,2,2,2,2,3,3,1,2,1,2,1397
43,1117,13,40304,4,1,	01,10,3,8111,GESTION PEDAGOGICA,5,2,2,2,1,1,1,2,2,,53,2,,,,,,1,1,1,1,2,1,,1,DOCENCIA EN GRUPO,23,DOCENTE,NORMAL SUPERIOR PUBLICA DEL ESTADO DE HIDALGO,61,A LA FORMACION DE DOCENTES,2,2,2,1,3,1,2,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,1,1,2,2,3,2,2,3,2,3,2,3,6,4,2,3,5,1,,,,10,3,3,4,,,,,,,3,5,1,1,1,2,4,1,1,,,,1,1,2,,1,1,12,1,1,1,1,2,2,1,1,2,2,1,1,1,2,1,2,2,,1,1,1,1,1,1,1,1,2,1,1,2,2,2,2,2,2,2,2,2,,,,,,,,,,,1,1,1,5,7,5,7,8,8,8,8,9,9,8,10,10,5,8,10,10,3,3,4,2,1,1,2,2,1,2,3,4,2,1,1,5,2,1,2,2,4,4,2,2,1,1,1,1,3,3,3,3,1,1,1,1,2794
43,1117,13,40304,5,1,	01,5,4,5123,LICENCIATURA EN ESPAÑOL,2,,,,,,,,1,,26,2,,,,,,2,1,1,2,2,1,,4,REVISAR RECIBOS Y HACER CUENTAS E N CAJA,14,PROPETARIA Y CAJERA,SIMPLEMENTE DELI,72,VENTA DE ALMENTOS Y BEBIDAS,2,2,1,3,3,3,3,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2,1,1,2,2,2,1,3,3,3,3,2,3,2,4,6,3,1,5,,,,10,5,,5,,7,7,,,,,,,,,,1,2,,2,,,1,1,,,1,1,7,2,2,1,1,2,1,2,1,2,1,2,2,1,2,2,2,2,,1,2,2,1,2,2,1,1,2,1,2,2,1,2,2,2,2,2,2,2,,,,,,,,,,,1,2,2,7,9,8,9,8,8,6,8,7,7,7,8,9,7,6,9,9,4,3,4,2,2,2,3,4,3,4,4,2,2,1,2,2,2,2,2,3,2,2,2,2,1,2,2,2,2,3,3,3,1,2,3,3,1397
43,1117,13,40309,1,1,	01,6,3,4321,CIENCIAS DE LA COMUNICACIONB,3,2,2,2,1,2,2,2,1,,18,2,,,,,,2,2,1,2,2,1,,1,GUARDIA DE SEGURIDASD,53,GUARDIA DE SEGURIDAD,NINGUNO,56,NINGUNO,2,2,3,2,3,3,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,1,1,1,2,2,2,3,3,3,3,3,3,3,3,2,6,4,5,1,,,,14,4,2,8,,7,3,1,3,,3,5,1,2,2,,,,,,,,2,,,,1,2,,,,,,,,,,,,,,,,,,,,2,2,2,2,2,2,2,1,2,1,,,,,,,,,,,,1,2,2,2,2,2,2,2,,3,2,2,6,8,7,9,7,8,8,9,8,9,9,9,9,6,6,9,9,3,3,4,2,2,2,2,3,3,3,4,2,2,2,2,2,2,2,3,3,3,3,1,2,2,2,2,2,2,2,2,2,2,2,2,2,9666
43,1117,13,40309,5,1,	02,2,1,,,,,,,,,,,,,,,,,,,,,,,,,8,5,,,,,,,,,2,3,3,3,3,3,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,2,1,2,2,2,3,3,3,3,3,2,3,2,5,6,3,1,4,,,,7,2,1,4,,7,1,1,5,,,,,,,,,,,,,,2,,,,1,2,,,,,,,,,,,,,,,,,,,,2,2,2,2,2,2,2,1,2,2,,,,,,,,,,,,2,2,2,2,1,2,2,2,,2,2,2,8,9,8,8,7,8,8,8,7,8,8,10,9,7,10,9,9,3,3,4,2,2,2,2,2,2,2,4,2,2,2,2,2,2,2,2,2,1,2,3,3,2,3,3,3,3,3,3,3,2,2,3,3,3222
43,1117,13,40309,3,1,	01,4,3,,,,,,,,,,,1,,19,2,,,,,,2,2,2,1,1,1,,1,TECNICO VERIFICADOR DE DESPAHO DE COMBUSTIBLE,25,TECNICO VERIFICADOR,UNIDAD DE VERIFICACION,46,DESPACHO DE COBUSTIBLE,2,3,3,2,2,3,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,2,2,1,1,3,3,3,3,3,3,3,3,6,4,5,1,2,3,,,,7,2,1,4,,,,,,,,,,,,,,,,,,,1,1,2,,1,1,14,2,1,2,2,1,2,1,1,1,1,1,2,1,1,1,2,2,,2,2,2,2,2,2,2,2,2,1,,,,,,,,,,,,1,2,1,2,2,2,2,2,,1,3,2,6,8,7,8,8,7,9,9,9,9,7,9,9,5,6,9,9,3,3,4,3,2,1,3,3,3,3,4,2,2,2,2,2,2,2,4,3,2,2,2,2,2,2,2,2,2,3,2,3,2,2,2,2,6444
43,1117,13,40309,4,1,	02,6,3,2128,PUERICULTURA,2,,,,,,,,2,,17,2,,,,,,2,2,1,2,2,1,,1,PONER UÑAS DE GEL Y ACRILICO Y MANICURE,52,MANICURISTA,UÑAS ITU,81,"A HACER PEINADOS, CORTES Y PONER UÑAS",2,3,3,3,3,3,4,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,1,1,1,2,2,4,3,3,4,3,3,2,3,5,4,1,2,6,3,,,,7,7,,,,,,,,,,,,,,,,,,,,,1,1,,,1,1,21,1,1,2,1,1,2,2,1,2,1,1,2,2,1,1,2,2,,2,1,1,2,2,2,1,1,2,1,1,2,2,2,2,2,2,2,2,2,,,,,,,,,,,1,4,1,7,9,7,8,8,8,9,9,8,8,7,8,9,8,7,8,9,2,2,4,4,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,3,2,2,2,3,2,2,1,2,2,2,3,3,2,1,2,2,3222
43,1117,13,40309,2,1,	01,4,3,,,,,,,,,,,1,,26,2,,,,,,1,1,1,1,1,1,,1,COMERCIANTE DE COMIDA,51,COMERCIANRE,NINGUNO,72,VENDER COMIDA,2,1,3,2,2,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,1,1,1,2,2,1,3,3,3,2,2,3,3,6,5,3,2,4,1,,,,3,1,1,1,,,,,,,1,5,3,2,,,,,,,,,2,,,,1,1,6,1,2,2,2,1,1,2,1,2,1,2,2,1,2,1,2,2,,2,2,1,2,2,2,1,1,1,1,2,1,2,2,2,2,2,2,2,2,,,,,,,,,,,1,2,3,6,8,6,9,9,9,9,8,9,8,7,9,9,9,9,9,9,3,3,4,2,1,1,2,3,3,4,4,2,2,2,3,3,2,2,3,3,1,2,2,2,2,3,3,3,2,2,3,3,2,2,2,3,3222
43,1117,13,40353,4,1,	01,3,3,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,HACER LA LIMPIEZA EN UNA ESCUELA,96,INTENDENTE,ESCUELA JAIM TORRES,61,IMPARTIR EDUCACION A ALUMNOS,2,3,3,3,3,3,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,1,4,5,6,2,3,,,,7,3,,4,,7,2,,5,,,,,,,,,,,,,,2,,,,2,,,,,,,,,,,,,,,,,,,,,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,1,2,2,2,1,2,2,2,,3,2,2,8,8,6,8,9,8,8,8,8,9,8,9,9,8,11,5,6,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,5,5,4,5,4,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2241
43,1117,13,40353,5,1,	01,3,3,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,VENDER ROPA,42,VEN DEDOR,SIN NOMBRE,46,A LA VENTA DE ROPA EN GENERAL,2,2,2,2,3,3,3,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,3,3,3,3,3,4,3,3,6,4,3,2,5,1,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,1,1,14,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,2,,2,1,2,2,1,2,2,1,2,2,1,2,2,2,2,2,2,2,2,1,POR TRABAJO,,,,,,,,,,1,1,1,5,8,5,10,6,6,8,8,8,9,6,8,10,5,8,10,10,3,3,4,3,2,2,2,2,2,3,3,2,2,2,2,2,2,1,2,2,1,1,2,2,2,2,1,1,2,2,1,1,2,1,1,1,2241
43,1117,13,40353,3,1,	03,7,1,5335,GASTRONOMIA,3,2,1,1,1,1,2,2,2,,21,1,2,2,1,1,2,,,,,,1,,1,COLECCIONAR COSAS,42,VISUAL,ZARA,46,VENTA DE ROPA,2,3,2,1,2,2,3,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,1,2,1,2,2,1,2,1,2,3,3,2,1,4,3,5,2,6,1,,,,,,,,,,,,,,1,3,,1,2,,,,,,,,1,1,3,,1,1,70,2,1,1,2,1,1,1,1,1,1,1,2,1,1,1,1,2,,1,1,2,2,1,1,1,1,2,1,1,2,2,2,2,2,2,2,2,2,,,,,,,,,,,1,1,1,5,6,8,9,6,8,9,10,9,10,10,10,9,7,8,9,10,2,3,4,2,1,1,1,2,1,2,4,2,1,1,2,2,2,1,2,2,2,2,2,1,2,2,2,2,2,2,1,1,2,2,1,2,2241
43,1117,13,40353,2,1,	01,4,3,,,,,,,,,,,1,,18,2,,,,,,2,2,2,2,2,1,,1,VENTA DE PRODUTOS,42,VENDEDORA,SIN NOMBRE,46,VENTA DE PRODUTOS,2,3,3,3,3,3,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,2,2,1,2,2,3,3,3,3,3,3,3,3,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,2,,,,1,2,,,,,,,,,,,,,,,,,,,,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,1,2,2,2,1,2,2,2,,1,1,5,7,7,7,8,7,7,7,7,7,7,7,10,4,6,8,6,7,3,3,4,3,3,3,3,3,3,3,4,3,5,5,4,2,2,1,3,4,1,2,3,2,2,2,2,3,2,3,3,3,2,3,2,2,1494
43,1117,13,40353,1,1,	01,2,5,,,,,,,,,,,,,,,,,,,,,,,,,6,5,,,,,,,,,3,4,3,3,3,3,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,1,1,1,2,1,3,3,3,3,3,3,3,3,3,2,4,5,6,1,,,,6,6,,,,1,1,,,,6,1,1,,,,1,2,1,1,,,2,,,,1,1,14,2,1,1,2,1,1,2,1,2,1,1,2,2,2,1,2,2,,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,1,2,2,2,2,2,2,2,,2,1,2,11,1,1,4,5,3,5,5,7,9,5,10,1,1,1,3,8,3,2,4,3,2,3,3,2,3,4,4,3,2,2,2,3,3,3,3,3,3,3,2,3,2,2,2,3,3,4,4,4,3,3,3,3,2988
43,1117,13,40359,1,1,	03,7,4,5311,SICOLOGIA,3,1,1,1,1,1,1,2,2,,25,2,,,,,,1,1,1,2,2,1,,1,PRESTADOR DE SERVICIOS A PERSONAS PARTICULARES,27,PREPARADOR FISICO,SPORT CITY,71,ACONDICIONAMIENTO FISICO,1,1,4,3,4,1,1,1,4,,,,,,,,,,2,1,2,2,2,2,2,2,,,,,,,,,,,1,1,1,1,1,1,2,1,3,1,3,1,1,2,3,2,4,3,1,5,6,,,,1,,,1,,3,1,1,1,,,,,,,,7,30,10,10,10,,1,1,2,,1,1,5,1,2,2,2,1,1,2,2,2,1,1,2,1,1,1,2,2,,2,2,2,2,2,2,2,2,2,1,,,,,,,,,,,,1,2,2,2,2,1,2,2,,1,1,1,4,9,2,8,7,2,10,10,10,10,6,10,10,1,1,10,10,3,3,4,3,1,2,2,3,3,4,4,3,1,1,2,3,3,4,2,3,1,2,2,1,2,2,2,3,1,1,1,1,2,1,1,2,6895
43,1117,13,40359,3,1,	02,6,2,2712,AUXILIAR EN ENFERMERIA,2,,,,,,,,1,,17,2,,,,,,1,1,2,1,1,1,,1,RADIOPERADORA DE RADIOTAXI,26,RADIOPERADORA,RADIO TAXI SIGLO 21,48,TRANSPORTE DE PERSONAS,2,3,4,2,2,3,3,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,2,1,1,3,3,3,4,3,4,3,4,6,5,4,1,3,2,,,,6,1,1,3,1,,,,,,7,15,1,7,,7,,,,,,,1,1,2,,1,1,28,1,1,2,2,1,1,2,1,1,1,1,2,1,2,1,1,2,,1,2,2,1,1,2,1,1,1,1,1,2,2,2,2,1,2,2,2,2,,,,,,,,,,,1,1,1,5,10,9,10,10,5,10,10,9,10,4,10,10,2,5,10,10,3,4,4,2,1,2,2,3,3,2,4,1,2,2,2,1,1,1,2,2,1,1,2,1,2,2,2,2,2,1,1,1,2,1,2,2,4137
43,1117,13,40359,5,1,	04,4,3,,,,,,,,,,,1,,18,2,,,,,,2,1,1,2,2,1,,1,HABILITAR MUESTRAS DE ROPA,31,AUXILIAR DE ALMACEN,CAMISAS FINAS DE HIDALGO,31,FABRICA PRENDAS DE ROPA,2,2,4,1,2,4,4,2,2,,,,,,,,,,,,,,,,,,,2,2,2,2,2,1,2,2,,1,1,1,2,2,2,2,4,4,1,1,4,4,2,2,5,4,2,3,6,1,,,,,,,,,1,,,1,,,,,,,,1,15,15,,,,1,1,2,,1,1,15,2,2,2,1,1,2,2,1,1,1,1,1,1,1,1,2,2,,2,1,1,2,1,1,2,1,1,1,2,1,2,2,2,2,2,2,2,2,,,,,,,,,,,1,2,1,7,2,8,7,5,8,7,8,9,8,7,9,7,4,7,9,9,3,3,4,2,1,1,2,3,3,4,4,2,1,1,1,1,1,1,2,2,2,3,1,1,2,2,2,2,1,1,3,3,1,1,1,2,6895
43,1117,13,40359,4,1,	02,4,3,,,,,,,,,,,1,,18,1,1,1,1,2,2,,,,,,4,5,,,,,,,,,3,4,3,3,3,2,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,1,1,2,2,2,4,4,4,2,2,3,4,6,5,4,1,3,2,,,,,,,,,2,,,2,,,,,,,,1,3,,,3,,1,1,3,,1,1,60,1,1,2,2,2,1,2,1,2,2,1,2,1,2,1,2,2,,1,1,2,2,2,2,2,1,2,1,,,,,,,,,,,,2,1,2,2,2,2,2,2,,4,1,1,5,10,5,10,5,10,10,10,8,8,10,10,10,5,5,8,10,2,3,4,3,2,2,2,3,3,4,3,2,2,1,3,1,2,2,3,2,3,2,2,1,2,2,2,2,3,2,2,2,1,1,1,2,2758
43,1117,13,40382,1,1,	02,2,6,,,,,,,,,,,,,,,,,,,,,,,,,5,5,,,,,,,,,4,3,3,3,2,2,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,2,4,3,3,3,3,3,3,4,1,2,5,4,6,3,,,,6,3,,3,,,,,,,1,3,,3,,,,,,,,,2,,,,1,2,,,,,,,,,,,,,,,,,,,,1,2,2,2,2,2,2,1,2,1,,,,,,,,,,,,1,2,2,2,2,2,2,2,,1,1,2,8,9,5,8,9,7,9,9,10,10,8,10,8,5,2,9,9,3,3,4,3,2,2,2,3,2,3,4,3,2,3,2,3,2,2,3,3,3,2,2,2,2,1,3,3,3,3,2,2,2,1,2,2,2820
43,1117,13,40382,2,1,	01,9,2,7512,BIOENERGETICA,4,2,1,1,1,2,2,2,2,,38,2,,,,,,1,1,1,1,2,1,,4,DOCTOR,24,DOCTOR,BIOFUNCION MEDICAL S.A DE C.V,62,SERVICIOS DE LA SALUD ENFOCADOS A BIOENERGETICA,2,2,2,2,2,1,4,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,2,1,2,3,2,3,2,2,2,3,5,6,1,4,,,,,,,,,15,2,8,,5,,,,,,,,,,,,,1,1,2,,1,1,36,1,1,1,2,1,1,1,2,1,1,1,1,1,1,1,2,2,,2,1,2,2,2,1,1,2,2,1,2,2,2,2,2,2,2,2,2,1,NO SE ENTERO,,,,,,,,,,1,1,1,7,6,7,8,9,1,9,9,8,7,10,10,8,5,1,9,9,2,4,4,4,1,1,2,2,4,4,4,2,2,1,2,1,1,1,2,2,1,2,1,2,1,1,1,1,1,1,2,2,1,1,1,2,1880
43,1117,13,40382,5,1,	03,4,3,,,,,,,,,,,1,,17,1,1,1,1,1,1,,,,,,4,5,,,,,,,,,3,3,2,2,4,4,3,2,,,,,,,,,,,,,,,,,,,2,2,2,2,1,2,2,2,,1,2,2,2,2,1,1,3,3,3,1,3,4,3,3,6,2,1,4,5,3,,,,3,2,,1,,2,,,2,,,,,,,,,,,,,,1,1,3,,1,1,7,2,2,2,1,1,2,1,1,1,1,1,2,1,2,1,1,2,,2,1,1,2,1,2,1,1,2,1,1,2,2,2,2,2,2,2,2,1,SE LO PIDIERON EN LA ESCUELA,,,,,,,,,,1,4,1,8,9,9,10,8,8,9,9,8,7,7,8,9,8,8,9,9,3,2,3,2,1,2,2,2,2,3,3,2,2,2,2,2,1,1,3,3,2,2,2,2,2,2,2,3,3,3,2,2,1,3,2,2,2820
43,1117,13,40382,4,1,	03,4,2,,,,,,,,,,,1,,17,2,,,,,,1,2,1,2,1,1,,1,CONTESTAR LLAMADAS CONTRATOS FUNCIONES ADMINISTRATIVAS,31,SECRETARIA,INMOBILIARIA TREJO,53,RENTA Y VENTA DE INMUEBLES,2,2,3,2,3,3,3,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,1,1,1,1,1,2,3,3,3,3,3,3,3,6,4,3,2,5,1,,,,30,8,,22,,,,,,,6,20,,10,10,,2,15,,,15,,1,1,2,,1,1,20,2,2,2,2,2,2,2,1,2,2,2,2,1,2,1,2,2,,2,2,2,2,2,2,2,2,1,1,,,,,,,,,,,,1,2,2,1,2,2,2,2,,1,2,2,8,10,9,8,8,8,9,9,8,10,7,10,10,7,6,8,8,2,2,4,3,3,2,2,3,3,4,4,2,2,2,2,1,2,2,3,3,2,2,1,2,1,1,1,1,1,1,2,1,1,1,1,1,2820
43,1117,13,40382,3,1,	02,3,3,,,,,,,,,,,,,,,,,,,,,,,,,5,5,,,,,,,,,3,3,3,3,3,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,1,1,2,1,1,3,4,3,3,3,4,3,3,6,3,2,1,5,4,,,,7,7,,,,,,,,,1,4,,4,,,,,,,,,1,1,,,1,1,10,2,1,1,2,1,2,2,1,1,1,2,1,2,1,1,2,2,,2,2,2,2,2,2,2,1,2,2,,,,,,,,,,,,2,2,1,2,2,2,2,2,,1,1,1,1,6,6,7,7,8,8,8,6,9,9,9,9,9,6,7,10,3,3,1,1,4,4,4,2,1,4,4,3,2,3,2,1,1,1,3,3,1,3,1,1,3,3,3,3,3,3,3,2,1,3,3,3,2820
